Date,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA
2020-04-30,23.63599967956543,,17.531991958618164,,18.415496826171875,,
2020-05-01,22.918010711669922,,17.575305938720703,,17.946630477905273,,
2020-05-04,23.104225158691406,,17.546430587768555,,18.09054183959961,,
2020-05-05,23.564971923828125,,17.683551788330078,,18.362131118774414,,
2020-05-06,23.344194412231445,,17.617700576782227,,18.344980239868164,,
2020-05-07,23.554407119750977,,17.74399185180664,,18.521276473999023,,
2020-05-08,24.073701858520508,,17.70700454711914,,18.773822784423828,,
2020-05-11,24.169692993164062,,17.776464462280273,,18.942502975463867,,
2020-05-12,23.71854591369629,,17.70248794555664,,18.587993621826172,,
2020-05-13,23.20789337158203,,17.665504455566406,,18.245868682861328,,
2020-05-14,23.02743911743164,,17.793596267700195,,18.376432418823242,,
2020-05-15,23.464181900024414,,17.836912155151367,,18.496505737304688,,
2020-05-18,24.31366729736328,,18.005596160888672,,18.98729133605957,,
2020-05-19,24.04202651977539,,17.96860694885254,,18.86626625061035,,
2020-05-20,24.419260025024414,,18.026335998535156,,19.13225843811035,,
2020-05-21,24.23688316345215,,17.933372497558594,,19.052335739135742,,
2020-05-22,24.247440338134766,,17.896331787109375,,19.199289321899414,,
2020-05-26,24.47685432434082,,17.88729476928711,,19.211700439453125,,
2020-05-27,24.777292251586914,,17.937894821166992,,19.287078857421875,,
2020-05-28,24.822406768798828,,17.909889221191406,,19.16016960144043,,
2020-05-29,24.98558807373047,,17.947830200195312,,19.390134811401367,,
2020-06-01,24.995187759399414,,18.020097732543945,,19.43307876586914,,
2020-06-02,25.244752883911133,,18.105932235717773,,19.584800720214844,,
2020-06-03,25.570148468017578,,18.095077514648438,,19.754653930664062,,
2020-06-04,25.423290252685547,,18.028226852416992,,19.622966766357422,,
2020-06-05,26.124958038330078,,18.013778686523438,,20.039974212646484,,
2020-06-08,26.40620231628418,,18.064374923706055,,20.184066772460938,,
2020-06-09,26.255502700805664,,18.00655174255371,,20.244186401367188,,
2020-06-10,26.35820770263672,,18.10502815246582,,20.288074493408203,,
2020-06-11,24.73121452331543,,17.81503677368164,,19.192607879638672,,
2020-06-12,24.956790924072266,,18.001127243041992,,19.247005462646484,,
2020-06-15,25.135326385498047,,17.986669540405273,,19.444530487060547,,
2020-06-16,25.59510612487793,,18.067983627319336,,20.047616958618164,,
2020-06-17,25.562469482421875,,17.993896484375,,20.104867935180664,,
2020-06-18,25.550952911376953,,18.027324676513672,,19.88347625732422,,
2020-06-19,25.517358779907227,,18.02913475036621,,19.91497230529785,,
2020-06-22,25.647903442382812,,18.050817489624023,,20.071468353271484,,
2020-06-23,25.818756103515625,,18.077919006347656,,20.195520401000977,,
2020-06-24,25.133407592773438,,17.991068771362304,,19.692701766967772,,
2020-06-25,25.34457778930664,,18.056182861328125,,19.835309982299805,,
2020-06-26,24.90653662109375,,18.056182861328125,,19.371910095214844,,
2020-06-29,25.23320960998535,,18.060710906982422,,19.617462158203125,,
2020-06-30,25.700775146484375,,18.115049362182617,,20.041688919067383,,
2020-07-01,25.711336135864258,,18.137685775756836,,20.096149444580078,,
2020-07-02,25.860149383544922,,18.132253646850586,,20.28533935546875,,
2020-07-06,26.243227005004883,,18.1856746673584,,20.516544342041016,,
2020-07-07,26.06656837463379,,18.110517501831055,,20.405719757080078,,
2020-07-08,26.071372985839844,,18.165760040283203,,20.472599029541016,,
2020-07-09,26.095373153686523,,18.129533767700195,,20.519424438476562,,
2020-07-10,26.313310623168945,,18.143117904663086,,20.632165908813477,,
2020-07-13,26.134737014770508,,18.14764976501465,,20.465913772583008,,
2020-07-14,26.556217193603516,,18.228233337402344,,20.734392166137695,,
2020-07-15,26.879772186279297,,18.302490234375,,20.816558837890625,,
2020-07-16,26.77800178527832,,18.257211685180664,,20.700950622558594,,
2020-07-17,26.941213607788086,,18.24272346496582,,20.810832977294922,,
2020-07-20,27.171642303466797,,18.359540939331055,,21.067853927612305,,
2020-07-21,27.17067527770996,,18.366777420043945,,21.01816749572754,,
2020-07-22,27.38190269470215,,18.298903396606445,,21.155739807128906,,
2020-07-23,26.978662490844727,,18.34499740600586,,20.826847076416016,,
2020-07-24,26.694467544555664,,18.315954208374023,,20.679534912109375,,
2020-07-27,27.04106903076172,,18.330472946166992,,20.90528678894043,,
2020-07-28,26.7098331451416,,18.27692413330078,,20.713970184326172,,
2020-07-29,27.17067527770996,,18.36769676208496,,20.947370529174805,,
2020-07-30,27.017065048217773,,18.34499740600586,,20.95598793029785,,
2020-07-31,27.49711036682129,,18.39582633972168,,21.173131942749023,,
2020-08-03,27.79473876953125,,18.45573616027832,,21.532804489135742,,
2020-08-04,27.938751220703125,,18.52470588684082,,21.511768341064453,,
2020-08-05,28.073163986206055,,18.501110076904297,,21.600730895996094,,
2020-08-06,28.255586624145508,,18.508371353149414,,21.798738479614258,,
2020-08-07,28.149017333984375,,18.44847297668457,,21.70499610900879,,
2020-08-10,28.399599075317383,,18.46661949157715,,21.71169090270996,,
2020-08-11,28.130775451660156,,18.445741653442383,,21.44766616821289,,
2020-08-12,28.610820770263672,,18.456636428833008,,21.873353958129883,,
2020-08-13,28.58298110961914,,18.4112606048584,,21.880050659179688,,
2020-08-14,28.572416305541992,,18.42486572265625,,21.837011337280273,,
2020-08-17,28.741395950317383,,18.438478469848633,,21.972841262817383,,
2020-08-18,28.79804229736328,,18.464807510375977,,22.042667388916016,,
2020-08-19,28.742353439331055,,18.366146163940428,,21.964951538085938,,
2020-08-20,28.908451080322266,,18.423866271972656,,22.139392852783203,,
2020-08-21,29.244483947753906,,18.505735397338867,,22.297412872314453,,
2020-08-24,29.41345977783203,,18.49846649169922,,22.417118072509766,,
2020-08-25,29.46146583557129,,18.43841552734375,,22.564603805541992,,
2020-08-26,29.858943939208984,,18.447521209716797,,22.94192123413086,,
2020-08-27,29.935747146606445,,18.459341049194336,,22.919898986816406,,
2020-08-28,29.990478515625,,18.55939483642578,,23.040569305419922,,
2020-08-31,30.26026725769043,,18.51573944091797,,23.145906448364258,,
2020-09-01,30.511812210083008,,18.552125930786133,,23.30584144592285,,
2020-09-02,30.680782318115234,,18.55668067932129,,23.670713424682617,,
2020-09-03,29.336650848388672,,18.479354858398438,,22.620145797729492,,
2020-09-04,28.831642150878906,,18.43297004699707,,22.390304565429688,,
2020-09-08,28.095251083374023,,18.441152572631836,,21.64907455444336,,
2020-09-09,28.833566665649414,,18.53302764892578,,22.217927932739258,,
2020-09-10,28.361196517944336,,18.524839401245117,,21.912437438964844,,
2020-09-11,28.375600814819336,,18.505735397338867,,21.77452850341797,,
2020-09-14,28.841245651245117,,18.524839401245117,,22.265811920166016,,
2020-09-15,29.1148681640625,,18.56123161315918,,22.173873901367188,,
2020-09-16,28.955495834350586,,18.551210403442383,,22.22749900817871,,
2020-09-17,28.713552474975586,,18.488454818725586,,21.994787216186523,,
2020-09-18,28.5532169342041,,18.43297004699707,,21.60118293762207,,
2020-09-21,28.322790145874023,,18.351099014282227,,21.468067169189453,,
2020-09-22,28.431283950805664,,18.442060470581055,,21.93062400817871,,
2020-09-23,27.746732711791992,,18.353574569702147,,21.411829971313477,,
2020-09-24,27.813945770263672,,18.46758460998535,,21.31797218322754,,
2020-09-25,28.289188385009766,,18.4256591796875,,21.77338409423828,,
2020-09-28,28.6395320892334,,18.450275421142578,,22.013072967529297,,
2020-09-29,28.62569236755371,,18.388280868530273,,21.90953254699707,,
2020-09-30,28.942907333374023,,18.4766902923584,,22.05143165588379,,
2020-10-01,28.973758697509766,,18.474876403808594,,22.229753494262695,,
2020-10-02,28.606403350830078,,18.428388595581055,,21.945968627929688,,
2020-10-05,29.147315979003906,,18.463027954101562,,22.31316566467285,,
2020-10-06,28.877344131469727,,18.465761184692383,,21.99582290649414,,
2020-10-07,29.34786605834961,,18.501319885253906,,22.358232498168945,,
2020-10-08,29.547454833984375,,18.581527709960938,,22.439733505249023,,
2020-10-09,29.81452751159668,,18.590639114379883,,22.624765396118164,,
2020-10-12,30.400753021240234,,18.581527709960938,,23.340959548950195,,
2020-10-13,30.07968521118164,,18.544151306152344,,23.312191009521484,,
2020-10-14,30.032434463500977,,18.571500778198242,,23.04181671142578,,
2020-10-15,29.93505096435547,,18.53594970703125,,22.861581802368164,,
2020-10-16,29.941804885864258,,18.590639114379883,,22.869245529174805,,
2020-10-19,29.429819107055664,,18.52591896057129,,22.444517135620117,,
2020-10-20,29.600481033325195,,18.4766902923584,,22.665992736816406,,
2020-10-21,29.415355682373047,,18.476720626831053,,22.63520147705078,,
2020-10-22,29.51563262939453,,18.472137451171875,,22.67654800415039,,
2020-10-23,29.481884002685547,,18.507753372192383,,22.791723251342773,,
2020-10-26,29.050893783569336,,18.492229461669922,,22.281108856201172,,
2020-10-27,29.123214721679688,,18.547033309936523,,22.436595916748047,,
2020-10-28,27.94208526611328,,18.410018920898438,,21.528606414794922,,
2020-10-29,28.49166488647461,,18.446561813354492,,21.905818939208984,,
2020-10-30,27.6142578125,,18.41915512084961,,21.490219116210938,,
2020-11-02,28.181201934814453,,18.501365661621094,,21.61882972717285,,
2020-11-03,28.751998901367188,,18.519634246826172,,22.053632736206055,,
2020-11-04,29.340150833129883,,18.607322692871094,,22.654470443725586,,
2020-11-05,29.88973617553711,,18.557083129882812,,23.234195709228516,,
2020-11-06,29.986154556274414,,18.508668899536133,,23.169891357421875,,
2020-11-09,30.134639739990234,,18.495882034301758,,23.251482009887695,,
2020-11-10,30.077754974365234,,18.57900047302246,,22.9510555267334,,
2020-11-11,30.301443099975586,,18.512325286865234,,23.17373275756836,,
2020-11-12,29.99579429626465,,18.515064239501953,,23.03168296813965,,
2020-11-13,30.46824836730957,,18.515064239501953,,23.27834701538086,,
2020-11-16,30.74014663696289,,18.610057830810547,,23.406972885131836,,
2020-11-17,30.71796989440918,,18.5653076171875,,23.268747329711914,,
2020-11-18,30.503921508789062,,18.57900047302246,,23.035518646240234,,
2020-11-19,30.65047836303711,,18.610971450805664,,23.09310531616211,,
2020-11-20,30.49428367614746,,18.606409072875977,,22.977930068969727,,
2020-11-23,30.59648323059082,,18.646596908569336,,22.929931640625,,
2020-11-24,31.0853271484375,,18.661209106445312,,23.191011428833008,,
2020-11-25,31.008193969726562,,18.57900047302246,,23.18045425415039,,
2020-11-27,31.094005584716797,,18.63838005065918,,23.32346534729004,,
2020-11-30,31.11713981628418,,18.642948150634766,,23.371458053588867,,
2020-12-01,31.519203186035156,,18.61650257873535,,23.606801055908203,,
2020-12-02,31.523061752319336,,18.65850257873535,,23.53479766845703,,
2020-12-03,31.55103302001953,,18.685962677001953,,23.64337158203125,,
2020-12-04,31.93284034729004,,18.67681312561035,,23.665477752685547,,
2020-12-07,32.01190185546875,,18.649349212646484,,23.63664436340332,,
2020-12-08,32.18450164794922,,18.65850257873535,,23.804792404174805,,
2020-12-09,31.83739471435547,,18.631040573120117,,23.578996658325195,,
2020-12-10,31.972381591796875,,18.70427131652832,,23.56938934326172,,
2020-12-11,31.77664566040039,,18.685962677001953,,23.5501708984375,,
2020-12-14,31.750614166259766,,18.697858810424805,,23.473308563232422,,
2020-12-15,32.19993209838867,,18.70427131652832,,23.819210052490234,,
2020-12-16,32.30019760131836,,18.713417053222656,,23.912405014038086,,
2020-12-17,32.46989059448242,,18.695114135742188,,24.027708053588867,,
2020-12-18,32.41396713256836,,18.685962677001953,,23.971010208129883,,
2020-12-21,32.280914306640625,,18.679553985595703,,23.83169937133789,,
2020-12-22,32.37733840942383,,18.722572326660156,,23.992158889770508,,
2020-12-23,32.30019760131836,,18.70427131652832,,23.92489242553711,,
2020-12-24,32.42843246459961,,18.759187698364258,,24.056533813476562,,
2020-12-28,32.63862228393555,,18.741948898315428,,24.164221786499024,,
2020-12-29,32.43336172485352,,18.774776458740234,,24.26717758178711,,
2020-12-30,32.652164459228516,17.38456153869629,18.770193099975586,,24.089235305786133,,
2020-12-31,32.74982833862305,17.512392044067383,18.769271850585938,,24.151756286621094,,
2021-01-04,32.408504486083984,17.077083587646484,18.732585906982422,,23.79779815673828,,
2021-01-05,32.79526901245117,17.071897506713867,18.72892951965332,,23.997859954833984,,
2021-01-06,32.96157455444336,17.014034271240234,18.71791648864746,,23.911296844482422,,
2021-01-07,33.60459518432617,17.013172149658203,18.662887573242188,,24.48070526123047,,
2021-01-08,33.87339401245117,17.175533294677734,18.696819305419922,,24.705780029296875,,
2021-01-11,33.681941986083984,16.931976318359375,18.640871047973633,,24.50187110900879,,
2021-01-12,33.86178970336914,16.951847076416016,18.626192092895508,,24.469161987304688,,
2021-01-13,33.906272888183594,17.030452728271484,18.70047950744629,,24.53553009033203,,
2021-01-14,33.80280303955078,17.07535743713379,18.63628578186035,,24.422996520996094,,
2021-01-15,33.534000396728516,17.217872619628906,18.643625259399414,,24.28449058532715,,
2021-01-19,33.79894256591797,17.203182220458984,18.696819305419922,,24.594205856323242,,
2021-01-20,34.17604446411133,17.565933227539062,18.673892974853516,,24.959705352783203,,
2021-01-21,34.26789855957031,17.51498031616211,18.669300079345703,,24.998167037963867,,
2021-01-22,34.296913146972656,17.594430923461914,18.68764305114746,,25.103975296020508,,
2021-01-25,34.48545837402344,17.62639808654785,18.714244842529297,,25.267484664916992,,
2021-01-26,34.38393020629883,17.74050274658203,18.656617935180662,,25.2954111328125,,
2021-01-27,33.53303909301758,17.521547317504883,18.696781158447266,,24.705217361450195,,
2021-01-28,33.620052337646484,17.591737747192383,18.707813262939453,,24.87370491027832,,
2021-01-29,32.95771408081055,17.4114933013916,18.67565155029297,,24.387496948242188,,
2021-02-01,33.449886322021484,17.79277229309082,18.741819381713867,,24.830387115478516,,
2021-02-02,33.85308837890625,17.88116455078125,18.721593856811523,,25.109596252441406,,
2021-02-03,33.691612243652344,17.844768524169922,18.67565155029297,,25.1673583984375,,
2021-02-04,34.045501708984375,17.849964141845703,18.785934448242188,,25.33103370666504,,
2021-02-05,34.132537841796875,17.927953720092773,18.749174118041992,,25.398422241210938,,
2021-02-08,34.387794494628906,18.029338836669922,18.73997688293457,,25.53321075439453,,
2021-02-09,34.3259162902832,17.99901008605957,18.730791091918945,,25.542844772338867,,
2021-02-10,34.21954345703125,18.002473831176758,18.75836181640625,,25.53321075439453,,
2021-02-11,34.335575103759766,17.93748664855957,18.749174118041992,,25.562105178833008,,
2021-02-12,34.53863525390625,17.934019088745117,18.689434051513672,,25.812429428100586,,
2021-02-16,34.32978439331055,17.79363250732422,18.596609115600586,,25.706525802612305,,
2021-02-17,34.1895866394043,17.784975051879883,18.611309051513672,,25.725772857666016,,
2021-02-18,33.948814392089844,17.73904800415039,18.7124080657959,,25.53321075439453,,
2021-02-19,33.96331024169922,17.811840057373047,18.611309051513672,,25.33103370666504,,
2021-02-22,33.47985076904297,17.74597930908203,18.578224182128906,,24.936288833618164,,
2021-02-23,33.407325744628906,17.778962524414062,18.562009628295897,,24.83318617248535,,
2021-02-24,33.765098571777344,17.846832275390625,18.580982208251953,,25.001827239990234,,
2021-02-25,32.918067932128906,17.648605346679688,18.42902374267578,,24.412002563476562,,
2021-02-26,32.804927825927734,17.327808380126953,18.48427963256836,,24.5054874420166,,
2021-03-01,33.56494140625,17.369539260864258,18.576379776000977,,24.931468963623047,,
2021-03-02,33.234249114990234,17.261728286743164,18.53954315185547,,24.701139450073242,,
2021-03-03,32.85618591308594,16.99656105041504,18.493492126464844,,24.142152786254883,,
2021-03-04,32.10198974609375,16.751399993896484,18.475072860717773,,23.698823928833008,,
2021-03-05,32.738224029541016,17.013957977294922,18.4382266998291,,24.24816131591797,,
2021-03-08,32.488746643066406,17.066112518310547,18.34613037109375,,23.959041595458984,,
2021-03-09,33.09695053100586,17.234779357910156,18.449283599853516,,24.431276321411133,,
2021-03-10,33.2216911315918,17.37127685546875,18.493492126464844,,24.46982192993164,,
2021-03-11,33.64616775512695,17.596437454223633,18.48427963256836,,24.903512954711914,,
2021-03-12,33.60072326660156,17.801618576049805,18.355344772338867,,24.72522735595703,,
2021-03-15,33.91593933105469,18.00592613220215,18.410602569580078,,24.980621337890625,,
2021-03-16,33.877262115478516,18.0806884765625,18.410602569580078,,25.06735610961914,,
2021-03-17,33.91593933105469,17.939849853515625,18.5211181640625,,25.086639404296875,,
2021-03-18,33.3193473815918,17.83378791809082,18.36456298828125,,24.595121383666992,,
2021-03-19,33.358985900878906,17.639039993286133,18.419816970825195,,24.652944564819336,,
2021-03-22,33.71481704711914,17.828575134277344,18.410602569580078,,24.855335235595703,,
2021-03-23,33.34931945800781,17.961584091186523,18.392179489135742,,24.84954833984375,,
2021-03-24,33.15787124633789,17.86595344543457,18.410602569580078,,24.66257667541504,,
2021-03-25,33.378326416015625,17.94158935546875,18.396787643432617,,24.945920944213867,,
2021-03-26,34.07451629638672,18.247029693603515,18.352020080566405,,24.97298147583008,,
2021-03-29,33.839553497314455,18.430036544799805,18.38478660583496,,25.03467559814453,,
2021-03-30,33.80027770996094,18.334095001220703,18.43093490600586,,24.899614334106445,,
2021-03-31,34.226654052734375,18.28611946105957,18.458627700805664,,25.304800033569336,,
2021-04-01,34.38170623779297,18.478004455566406,18.477079391479492,,25.603872299194336,,
2021-04-05,34.86137771606445,18.654197692871094,18.458627700805664,,26.076595306396484,,
2021-04-06,34.79838943481445,18.682109832763672,18.50476837158203,,25.90293312072754,,
2021-04-07,34.71699523925781,18.657686233520508,18.43093490600586,,25.980113983154297,,
2021-04-08,34.90497970581055,18.65070343017578,18.50568962097168,,26.211645126342773,,
2021-04-09,35.15692901611328,18.697813034057617,18.44939422607422,,26.41423797607422,,
2021-04-12,35.15692901611328,18.75450325012207,18.458627700805664,,26.443180084228516,,
2021-04-13,35.402103424072266,18.974300384521484,18.527843475341797,,26.578243255615234,,
2021-04-14,35.24414825439453,18.861783981323242,18.50476837158203,,26.42388916015625,,
2021-04-15,35.641456604003906,19.22724723815918,18.578603744506836,,26.775053024291992,,
2021-04-16,35.767433166503906,19.31621742248535,18.52322769165039,,26.86284065246582,,
2021-04-19,35.55424499511719,19.330169677734375,18.477079391479492,,26.683401107788086,,
2021-04-20,35.311981201171875,19.57526206970215,18.514005661010742,,26.581140518188477,,
2021-04-21,35.69960021972656,19.591833114624023,18.560142517089844,,26.84836769104004,,
2021-04-22,35.379817962646484,19.490659713745117,18.587839126586914,,26.549304962158203,,
2021-04-23,35.75774002075195,19.546476364135742,18.566612243652344,,26.867666244506836,,
2021-04-26,35.77712631225586,19.57613754272461,18.568450927734375,,26.867666244506836,,
2021-04-27,35.71123504638672,19.539754302978515,18.436736877441405,,26.70261099243164,,
2021-04-28,35.62207794189453,19.525388717651367,18.580480575561523,,26.661006927490234,,
2021-04-29,35.680213928222656,19.598003387451172,18.523136138916016,,26.73923683166504,,
2021-04-30,35.36043930053711,19.732736587524414,18.598970413208008,,26.661006927490234,,
2021-05-03,35.544551849365234,19.58837890625,18.52035903930664,,26.680330276489258,,
2021-05-04,35.25383758544922,19.452789306640625,18.56104850769043,,26.3809871673584,,
2021-05-05,35.40889358520508,19.213953018188477,18.54995346069336,,26.367462158203125,,
2021-05-06,35.61238098144531,19.343427658081055,18.543479919433594,,26.56446075439453,,
2021-05-07,35.922481536865234,19.593631744384766,18.575851440429688,,26.75371551513672,,
2021-05-10,35.55424499511719,19.68985366821289,18.51665496826172,,26.39063835144043,,
2021-05-11,35.17631149291992,19.444908142089844,18.46949005126953,,26.180137634277344,,
2021-05-12,34.38170623779297,19.108097076416016,18.395496368408203,,25.589170455932617,,
2021-05-13,34.749935150146484,19.310184478759766,18.569377899169922,,25.869203567504883,,
2021-05-14,35.27903747558594,19.434412002563477,18.574003219604492,,26.27283477783203,,
2021-05-17,35.14724349975586,19.379297256469727,18.49261474609375,,26.091297149658203,,
2021-05-18,34.88560485839844,19.431787490844727,18.50278663635254,,25.964801788330078,,
2021-05-19,34.78870391845703,19.456283569335938,18.427873611450195,,25.8634090423584,,
2021-05-20,35.205387115478516,19.646989822387695,18.534229278564453,,26.29119110107422,,
2021-05-21,35.166629791259766,19.61112403869629,18.49631690979004,,26.23613739013672,,
2021-05-24,35.379817962646484,19.783472061157227,18.519433975219727,,26.467891693115234,,
2021-05-25,35.36043930053711,19.7480634765625,18.52191906738281,,26.5588445892334,,
2021-05-26,35.399192810058594,19.91859245300293,18.5722599029541,,26.5616455078125,,
2021-05-27,35.39144515991211,19.859804153442383,18.526844024658203,,26.597412109375,,
2021-05-28,35.40889358520508,19.944034576416016,18.586164474487305,,26.62544059753418,,
2021-06-01,35.28290939331055,20.14145851135254,18.592649459838867,,26.531681060791016,,
2021-06-02,35.27322769165039,20.441545486450195,18.638988494873047,,26.443727493286133,,
2021-06-03,35.09395217895508,20.48979949951172,18.517576217651367,,26.367368698120117,,
2021-06-04,35.47962951660156,20.517004013061523,18.638988494873047,,26.715330123901367,,
2021-06-07,35.505794525146484,20.71617889404297,18.620454788208008,,26.821653366088867,,
2021-06-08,35.476715087890625,20.809188842773438,18.645477294921875,,26.7733211517334,,
2021-06-09,35.4670295715332,20.865345001220703,18.625085830688477,,26.782983779907227,,
2021-06-10,35.670528411865234,21.066272735595703,18.60006332397461,,26.918306350708008,,
2021-06-11,35.72771072387695,20.941686630249023,18.613967895507812,,27.04395294189453,,
2021-06-14,35.88371276855469,21.025035858154297,18.580608367919922,,27.217931747436523,,
2021-06-15,35.78681945800781,20.83551597595215,18.603771209716797,,27.121274948120117,,
2021-06-16,35.63176345825195,20.67230987548828,18.526844024658203,,26.9859561920166,,
2021-06-17,35.670528411865234,20.78636932373047,18.55280303955078,,27.14061164855957,,
2021-06-18,35.28290939331055,20.59685516357422,18.555574417114258,,26.860313415527344,,
2021-06-21,35.66082763671875,20.88990592956543,18.505535125732422,,27.063283920288086,,
2021-06-22,35.89340591430664,20.83814811706543,18.628803253173828,,27.3629093170166,,
2021-06-23,35.8740234375,20.702136993408203,18.58709144592285,,27.353246688842773,,
2021-06-24,36.106597900390625,20.64949607849121,18.605632781982422,,27.449905395507812,,
