Price,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,0.0,0.0,0.0,,0.0,,,33.7989501953125,17.20318603515625,18.69681739807129,,24.59419822692871,,,0.0,0.0,0.0,,0.0,,,33.929483775828515,17.420839261020397,18.7380907951731,,24.613435427896245,,,33.72159423016565,17.153092565593674,18.669301216872867,,24.40183172093477,,,33.929483775828515,17.25673570371719,18.72891873477363,,24.613435427896245,,,0.0,0.0,0.0,,0.0,,,34800,14100.0,145400,,19200,,
2021-01-20,0.0,0.0,0.0,,0.0,,,34.17603302001953,17.565937042236328,18.673891067504883,,24.959701538085938,,,0.0,0.0,0.0,,0.0,,,34.19053633359149,17.67130826023692,18.747265812883626,,24.99817411136562,,,33.942036145733795,17.291281294714906,18.65554694381222,,24.786570371925503,,,33.942036145733795,17.291281294714906,18.68122801722518,,24.805807575845716,,,0.0,0.0,0.0,,0.0,,,19900,19800.0,43000,,48200,,
2021-01-21,0.0,0.0,0.0,,0.0,,,34.267887115478516,17.51498031616211,18.66930389404297,,24.998172760009766,,,0.0,0.0,0.0,,0.0,,,34.36458201607974,17.584941157534992,18.683062861311033,,25.089546721850155,,,34.06483335701591,17.412200413806122,18.664718737881543,,24.93084438448941,,,34.36458201607974,17.412200413806122,18.67389079959629,,24.93084438448941,,,0.0,0.0,0.0,,0.0,,,25000,14900.0,3800,,16000,,
2021-01-22,0.0,0.0,0.0,,0.0,,,34.29690933227539,17.59444236755371,18.68764305114746,,25.103975296020508,,,0.0,0.0,0.0,,0.0,,,34.29690933227539,17.636763505699218,18.710572324644815,,25.152066468190718,,,34.03583854285042,17.489934361216115,18.641784504152753,,24.981821076940875,,,34.200214398117296,17.489934361216115,18.655541718372877,,24.998172515773295,,,0.0,0.0,0.0,,0.0,,,20900,6400.0,9000,,28300,,
2021-01-25,0.0,0.0,0.0,,0.0,,,34.48545837402344,17.626392364501953,18.714242935180664,,25.26748275756836,,,0.0,0.0,0.0,,0.0,,,34.61405912686703,17.68857755890283,18.738090641902563,,25.33481111886206,,,34.084182713565816,17.481289733686452,18.69223034028031,,24.921220517131896,,,34.49029035412455,17.481289733686452,18.69223034028031,,25.33481111886206,,,0.0,0.0,0.0,,0.0,,,28500,12300.0,92700,,29700,,
2021-01-26,0.0,0.0,0.0,,0.0,,,34.38393783569336,17.807504653930664,18.698623657226562,,25.32140350341797,,,0.0,0.067,0.042,,0.026,,,34.79004555150935,17.920156464705578,18.798804130641216,,25.610241915944137,,,34.37426649663006,17.73384909925809,18.684838061178883,,25.22512586895408,,,34.79004555150935,17.764178051511966,18.76755514346599,,25.610241915944137,,,0.0,0.0,0.0,,0.0,,,20200,23000.0,28800,,33600,,
2021-01-27,0.0,0.0,0.0,,0.0,,,33.53302764892578,17.521543502807617,18.6967830657959,,24.705217361450195,,,0.0,0.0,0.0,,0.0,,,34.161531655481056,17.712184506275637,18.739978743515426,,25.27326420866959,,,33.44600407399557,17.521543502807617,18.648072449473815,,24.59449661480616,,,34.161531655481056,17.712184506275637,18.70321657649882,,25.27326420866959,,,0.0,0.0,0.0,,0.0,,,23000,10400.0,13300,,40100,,
2021-01-28,0.0,0.0,0.0,,0.0,,,33.62006378173828,17.591737747192383,18.707813262939453,,24.87370491027832,,,0.0,0.0,0.0,,0.0,,,33.99716485111407,17.79017671259257,18.74917180104103,,25.205868984656515,,,33.62006378173828,17.591737747192383,18.707813262939453,,24.840007371773012,,,33.639402771005635,17.67752489100251,18.730789838995797,,24.840007371773012,,,0.0,0.0,0.0,,0.0,,,10500,18500.0,11400,,17200,,
2021-01-29,0.0,0.0,0.0,,0.0,,,32.95771789550781,17.411497116088867,18.67563819885254,,24.387493133544922,,,0.0,0.0,0.0,,0.0,,,33.59105781903795,17.57354134423593,18.712402108165087,,24.868888577820485,,,32.74016071680216,17.391565950392273,18.67563819885254,,24.271957418912518,,,33.59105781903795,17.57354134423593,18.712402108165087,,24.868888577820485,,,0.0,0.0,0.0,,0.0,,,43700,9600.0,7300,,17800,,
2021-02-01,0.0,0.0,0.0,,0.0,,,33.44987487792969,17.792770385742188,18.7418155670166,,24.830381393432617,,,0.0,0.0,0.0,,0.0,,,33.48468357178939,17.792770385742188,18.877839601828022,,24.868892079480652,,,33.01088771134937,17.365563648343542,18.69218463108541,,24.435635384076857,,,33.3493143798162,17.365563648343542,18.877839601828022,,24.77261260979335,,,0.0,0.0,0.0,,0.0,,,21600,10000.0,11000,,19500,,
2021-02-02,0.0,0.0,0.0,,0.0,,,33.85308837890625,17.88115692138672,18.72159767150879,,25.109590530395508,,,0.0,0.0,0.0,,0.0,,,33.95848087226864,17.980809401661922,18.73997787766777,,25.22512626449325,,,33.75059138504652,17.824831031560393,18.64807158787253,,24.96035725643138,,,33.80377267400109,17.85082797751181,18.712406691929242,,25.22512626449325,,,0.0,0.0,0.0,,0.0,,,29200,18700.0,35500,,15700,,
2021-02-03,0.0,0.0,0.0,,0.0,,,33.691612243652344,17.844764709472656,18.67563819885254,,25.1673583984375,,,0.0,0.0,0.0,,0.0,,,33.92947476509183,17.850830499104486,18.721593085493225,,25.27326600553029,,,33.649064998706784,17.686186457095012,18.67563819885254,,25.085522037595442,,,33.92947476509183,17.75551000328789,18.721593085493225,,25.186614660886782,,,0.0,0.0,0.0,,0.0,,,23300,2600.0,4800,,6100,,
2021-02-04,0.0,0.0,0.0,,0.0,,,34.04550552368164,17.849966049194336,18.785932540893555,,25.331026077270508,,,0.0,0.0,0.0,,0.0,,,34.04550552368164,17.954816620739518,18.79512352035829,,25.331026077270508,,,33.75542810397079,17.849966049194336,18.657260581387376,,25.109584628376126,,,33.83278404977876,17.920155670900716,18.675642540316844,,25.302143527818576,,,0.0,0.0,0.0,,0.0,,,19000,16500.0,41500,,13300,,
2021-02-05,0.0,0.0,0.0,,0.0,,,34.132530212402344,17.927947998046875,18.74917221069336,,25.398427963256836,,,0.0,0.0,0.0,,0.0,,,34.2775707711736,17.937481367757666,18.781339768475153,,25.4561967504331,,,34.02907050452953,17.876821832085728,18.726195634134996,,25.292522192856865,,,34.2775707711736,17.876821832085728,18.7307902482465,,25.388801668439047,,,0.0,0.0,0.0,,0.0,,,30400,10800.0,22200,,22400,,
2021-02-08,0.0,0.0,0.0,,0.0,,,34.387794494628906,18.029338836669922,18.739980697631836,,25.53321647644043,,,0.0,0.0,0.0,,0.0,,,34.40326789540681,18.032804766170123,18.749171678594426,,25.80279676759888,,,34.22922072279503,17.894157669339506,18.67564558389407,,25.427308884126465,,,34.22922072279503,17.894157669339506,18.712409507744436,,25.80279676759888,,,0.0,0.0,0.0,,0.0,,,26700,11000.0,33300,,23500,,
2021-02-09,0.0,0.0,0.0,,0.0,,,34.32591247558594,17.999006271362305,18.730789184570312,,25.5428524017334,,,0.0,0.0,0.0,,0.0,,,34.41293606320625,18.08479503367247,18.767553107376298,,25.67764258844918,,,34.29690584255724,17.954811960305342,18.67840252287214,,25.465829175556014,,,34.41293606320625,18.08479503367247,18.72159995686914,,25.67764258844918,,,0.0,0.0,0.0,,0.0,,,18100,16200.0,38000,,12700,,
2021-02-10,0.0,0.0,0.0,,0.0,,,34.219547271728516,18.002471923828125,18.758359909057617,,25.53321647644043,,,0.0,0.0,0.0,,0.0,,,34.499956997890735,18.17144793324749,18.795123827517365,,25.590983419348955,,,34.113184707423265,17.950479686961415,18.721597743597986,,25.36954194121794,,,34.499956997890735,18.17144793324749,18.76019880618065,,25.586170272597414,,,0.0,0.0,0.0,,0.0,,,16800,6300.0,26400,,13100,,
2021-02-11,0.0,0.0,0.0,,0.0,,,34.33557891845703,17.937482833862305,18.74917221069336,,25.56209373474121,,,0.0,0.0,0.0,,0.0,,,34.37425688682705,18.014604297182963,18.790530749698583,,25.677629433004054,,,34.084179501120076,17.937482833862305,18.695865220797636,,25.513954931685305,,,34.200209717696055,17.96347812704306,18.721601020023495,,25.52358305957201,,,0.0,0.0,0.0,,0.0,,,8400,4500.0,18800,,11100,,
2021-02-12,0.0,0.0,0.0,,0.0,,,34.538639068603516,17.93402099609375,18.689428329467773,,25.81243324279785,,,0.0,0.0,0.0,,0.0,,,34.538639068603516,17.93402099609375,18.6940246957485,,25.81243324279785,,,34.160567984745455,17.842168065910222,18.657260777503122,,25.513968465500643,,,34.26789695769252,17.842168065910222,18.67104812334519,,25.754666281212913,,,0.0,0.0,0.0,,0.0,,,12300,900.0,5100,,12900,,
2021-02-16,0.0,0.0,0.0,,0.0,,,34.32978057861328,17.793642044067383,18.596609115600586,,25.706523895263672,,,0.0,0.0,0.0,,0.0,,,34.761029229639,17.946152884110212,18.657268202445575,,25.947221677667347,,,34.32591130635862,17.793642044067383,18.5837420896941,,25.65357008931433,,,34.761029229639,17.946152884110212,18.657268202445575,,25.947221677667347,,,0.0,0.0,0.0,,0.0,,,36600,1600.0,6800,,23200,,
2021-02-17,0.0,0.0,0.0,,0.0,,,34.189579010009766,17.78496551513672,18.611310958862305,,25.72577476501465,,,0.0,0.0,0.0,,0.0,,,34.2021495353833,17.842157458375002,18.712409999105148,,25.72577476501465,,,33.939142275631355,17.732105568639398,18.602119977658372,,25.47544888556287,,,34.20021305480199,17.842157458375002,18.712409999105148,,25.47544888556287,,,0.0,0.0,0.0,,0.0,,,24700,3500.0,8000,,11800,,
2021-02-18,0.0,0.0,0.0,,0.0,,,33.94880676269531,17.739044189453125,18.712413787841797,,25.53321647644043,,,0.0,0.0,0.0,,0.0,,,34.04066600586832,17.79017036030597,18.712413787841797,,25.7931704740958,,,33.69934016321251,17.686184227722425,18.61131472712924,,25.311774998309417,,,33.9971523738529,17.686184227722425,18.638887676323787,,25.7931704740958,,,0.0,0.0,0.0,,0.0,,,16100,23800.0,20000,,23600,,
2021-02-19,0.0,0.0,0.0,,0.0,,,33.963314056396484,17.811838150024414,18.611310958862305,,25.331026077270508,,,0.0,0.0,0.0,,0.0,,,34.23888812966859,17.92882195889617,18.712409999105148,,25.62949255504408,,,33.91980410781706,17.811838150024414,18.57454703404657,,25.292515399208675,,,34.23888812966859,17.91149065695874,18.66645509308548,,25.62949255504408,,,0.0,0.0,0.0,,0.0,,,27000,15300.0,34500,,56600,,
2021-02-22,0.0,0.0,0.0,,0.0,,,33.479854583740234,17.745981216430664,18.57822608947754,,24.9362850189209,,,0.0,0.0,0.0,,0.0,,,33.784435326449106,17.83350214598009,18.592930258001186,,25.331029158046977,,,33.479854583740234,17.745981216430664,18.556168083691528,,24.9362850189209,,,33.784435326449106,17.83350214598009,18.583739276173638,,25.331029158046977,,,0.0,0.0,0.0,,0.0,,,15700,1400.0,4200,,20100,,
2021-02-23,0.0,0.0,0.0,,0.0,,,33.40733337402344,17.845956802368164,18.6040096282959,,24.859180450439453,,,0.0,0.067,0.042,,0.026,,,33.54270258923107,17.909422189542834,18.63163822026606,,24.92278847907457,,,32.5757754079943,17.78075193328337,18.585589395882426,,24.38790236595588,,,33.2622965099586,17.8050947306529,18.59479951208916,,24.82641228818619,,,0.0,0.0,0.0,,0.0,,,27800,8500.0,14400,,17500,,
2021-02-24,0.0,0.0,0.0,,0.0,,,33.76509094238281,17.846824645996094,18.580984115600586,,25.0018253326416,,,0.0,0.0,0.0,,0.0,,,33.76509094238281,17.918115210156213,18.640848994733346,,25.028810456092703,,,33.14625821822286,17.804224753149203,18.511910876585965,,24.62403176610252,,,33.194607521731726,17.805093664937907,18.576379935659656,,24.710770188116392,,,0.0,0.0,0.0,,0.0,,,11700,4000.0,5600,,5800,,
2021-02-25,0.0,0.0,0.0,,0.0,,,32.91806411743164,17.648601531982422,18.429018020629883,,24.411996841430664,,,0.0,0.0,0.0,,0.0,,,33.71674608831511,17.944194016679763,18.576376343344933,,25.1540911485544,,,32.778829333327245,17.60513273173864,18.429018020629883,,24.257795665693656,,,33.697407104181934,17.89724791140389,18.576376343344933,,25.1540911485544,,,0.0,0.0,0.0,,0.0,,,17000,9900.0,22200,,29100,,
2021-02-26,0.0,0.0,0.0,,0.0,,,32.804931640625,17.32779884338379,18.484281539916992,,24.505483627319336,,,0.0,0.0,0.0,,0.0,,,33.16559648614423,17.66599124592445,18.54414642233031,,24.913153733191933,,,32.614448372550704,17.32779884338379,18.4382327113838,,24.411998949655334,,,33.11725087221275,17.62686865902415,18.4382327113838,,24.913153733191933,,,0.0,0.0,0.0,,0.0,,,21800,46300.0,20700,,13800,,
2021-03-01,0.0,0.0,0.0,,0.0,,,33.56494140625,17.369535446166992,18.576379776000977,,24.931467056274414,,,0.0,0.0,0.0,,0.0,,,33.639394467857926,18.039834769326237,18.604010125359416,,24.95170589566278,,,33.20814581039185,17.369535446166992,18.539539310189724,,24.66257909347943,,,33.2429545070673,18.039834769326237,18.594800008906603,,24.66257909347943,,,0.0,0.0,0.0,,0.0,,,13200,2800.0,4300,,19900,,
2021-03-02,0.0,0.0,0.0,,0.0,,,33.2342414855957,17.261728286743164,18.539535522460938,,24.701129913330078,,,0.0,0.0,0.0,,0.0,,,33.716738519078355,17.448647163658055,18.594796209887754,,24.980620764831585,,,33.2342414855957,17.14436050415273,18.53124764900173,,24.691493945823495,,,33.716738519078355,17.213911598477186,18.594796209887754,,24.980620764831585,,,0.0,0.0,0.0,,0.0,,,20700,32300.0,1700,,28000,,
2021-03-03,0.0,0.0,0.0,,0.0,,,32.8561897277832,16.996566772460938,18.49349021911621,,24.142147064208984,,,0.0,0.0,0.0,,0.0,,,33.17527751229513,17.100894258720647,18.49717391431444,,24.7685914916608,,,32.8561897277832,16.93570976307158,18.4842801027956,,24.142147064208984,,,33.136599534438844,16.996566772460938,18.49349021911621,,24.7685914916608,,,0.0,0.0,0.0,,0.0,,,16200,3400.0,5500,,15600,,
2021-03-04,0.0,0.0,0.0,,0.0,,,32.101985931396484,16.751394271850586,18.475069046020508,,23.698829650878906,,,0.0,0.0,0.0,,0.0,,,32.778835754512556,17.113929484188258,18.530329741131176,,24.258772925197203,,,31.703609419574594,16.70966328975456,18.47046486641961,,23.5060771506131,,,32.778835754512556,16.822684837783683,18.530329741131176,,24.142157827976558,,,0.0,0.0,0.0,,0.0,,,32800,19900.0,52400,,33000,,
2021-03-05,0.0,0.0,0.0,,0.0,,,32.738216400146484,17.013946533203125,18.438236236572266,,24.248165130615234,,,0.0,0.0,0.0,,0.0,,,32.788494804728174,17.057416988534904,18.456656474167374,,24.267440742915817,,,31.715205232049666,16.640108908491428,18.410605880179606,,23.602446824334265,,,32.48874610336135,16.770518616258443,18.456656474167374,,23.987949879228076,,,0.0,0.0,0.0,,0.0,,,24600,14500.0,50400,,42000,,
2021-03-08,0.0,0.0,0.0,,0.0,,,32.48875427246094,17.06611442565918,18.346134185791016,,23.959035873413086,,,0.0,0.0,0.0,,0.0,,,32.91323822895424,17.152184791694637,18.410603251518474,,24.469826680101622,,,32.4694189732835,17.01395152219367,18.327713950825945,,23.84338404954163,,,32.856187661923066,17.118278987353495,18.410603251518474,,24.469826680101622,,,0.0,0.0,0.0,,0.0,,,16700,6700.0,21000,,21700,,
2021-03-09,0.0,0.0,0.0,,0.0,,,33.096946716308594,17.234777450561523,18.44928550720215,,24.43128204345703,,,0.0,0.0,0.0,,0.0,,,33.28646359550353,17.448647526064224,18.48428325252406,,24.59512108680405,,,32.82717471337829,17.196525425737363,18.43823441972435,,24.257805193063277,,,32.82717471337829,17.448647526064224,18.475073134634044,,24.4505576575505,,,0.0,0.0,0.0,,0.0,,,10300,13000.0,5900,,28600,,
2021-03-10,0.0,0.0,0.0,,0.0,,,33.22168731689453,17.371273040771484,18.49349021911621,,24.469831466674805,,,0.0,0.0,0.0,,0.0,,,33.407334954303415,17.413872942164918,18.49349021911621,,24.672221738483813,,,33.22168731689453,17.371273040771484,18.41981104520141,,24.414897988479872,,,33.25262674552869,17.39648475353076,18.49349021911621,,24.672221738483813,,,0.0,0.0,0.0,,0.0,,,7300,700.0,4300,,6200,,
2021-03-11,0.0,0.0,0.0,,0.0,,,33.64616775512695,17.59644317626953,18.484281539916992,,24.903520584106445,,,0.0,0.0,0.0,,0.0,,,33.81344649089121,17.6399136459481,18.557960719560228,,24.922796195897,,,33.56204334493588,17.59644317626953,18.41981247731044,,24.672218757290338,,,33.62972795610816,17.6399136459481,18.502701773990353,,24.672218757290338,,,0.0,0.0,0.0,,0.0,,,25300,4200.0,27600,,15700,,
2021-03-12,0.0,0.0,0.0,,0.0,,,33.60072326660156,17.801618576049805,18.3553409576416,,24.7252254486084,,,0.0,0.0,0.0,,0.0,,,33.61039091652869,17.80509588186618,18.373761189249212,,24.836057457625458,,,33.329984806223415,17.58601069137512,18.33692072603399,,24.580660200285415,,,33.49436067472875,17.604267790582707,18.3553409576416,,24.836057457625458,,,0.0,0.0,0.0,,0.0,,,41200,10000.0,8200,,13000,,
2021-03-15,0.0,0.0,0.0,,0.0,,,33.91594314575195,18.00592613220215,18.410608291625977,,24.980623245239258,,,0.0,0.0,0.0,,0.0,,,33.91594314575195,18.048526031538078,18.46586725499865,,25.07699947388596,,,33.58718770686245,17.78770818930957,18.388504354946754,,24.67222078414874,,,33.726426215794895,17.78770818930957,18.410608291625977,,25.07699947388596,,,0.0,0.0,0.0,,0.0,,,15700,6000.0,11100,,17600,,
2021-03-16,0.0,0.0,0.0,,0.0,,,33.877262115478516,18.0806941986084,18.410608291625977,,25.067350387573242,,,0.0,0.0,0.0,,0.0,,,34.084185223611534,18.15285202806028,18.493497615010373,,25.202275944031598,,,33.84728908250665,18.044178340574163,18.410608291625977,,24.999887609344068,,,34.084185223611534,18.12677140433009,18.419818411629883,,25.096263794624107,,,0.0,0.0,0.0,,0.0,,,23400,3200.0,7000,,21500,,
2021-03-17,0.0,0.0,0.0,,0.0,,,33.91594314575195,17.939847946166992,18.521127700805664,,25.086637496948242,,,0.0,0.0,0.0,,0.0,,,34.010701610730486,17.96158234646603,18.557966423625103,,25.144462499345543,,,33.61039228075035,17.82248019467804,18.33692881675623,,24.82738545803477,,,33.74576520496899,17.848562469973956,18.36455917635887,,25.115549079035052,,,0.0,0.0,0.0,,0.0,,,7200,4300.0,8300,,17600,,
2021-03-18,0.0,0.0,0.0,,0.0,,,33.319339752197266,17.833786010742188,18.36455726623535,,24.595115661621094,,,0.0,0.0,0.0,,0.0,,,33.745756422154656,17.881602695268214,18.382975747403965,,25.11554425978264,,,33.313537688101604,17.718156061072175,18.336926909506584,,24.585477856700262,,,33.745756422154656,17.718156061072175,18.37376738514494,,25.11554425978264,,,0.0,0.0,0.0,,0.0,,,9700,2900.0,23900,,12400,,
2021-03-19,0.0,0.0,0.0,,0.0,,,33.35897445678711,17.639039993286133,18.419815063476562,,24.65294075012207,,,0.0,0.0,0.0,,0.0,,,33.47500463949974,17.98766596880003,18.419815063476562,,24.961343155911273,,,33.14624938136979,17.639039993286133,18.290876920160372,,24.46018832739215,,,33.39765241386899,17.98766596880003,18.290876920160372,,24.961343155911273,,,0.0,0.0,0.0,,0.0,,,17200,3200.0,12700,,37400,,
2021-03-22,0.0,0.0,0.0,,0.0,,,33.71482467651367,17.82857322692871,18.410608291625977,,24.855331420898438,,,0.0,0.0,0.0,,0.0,,,33.84245906404694,17.848569812037415,18.447448771641607,,25.05771981397176,,,33.51370359988336,17.770324612191715,18.346139208249397,,24.595116197041275,,,33.552381581205026,17.78771114464588,18.36455944825721,,24.595116197041275,,,0.0,0.0,0.0,,0.0,,,11600,6700.0,25700,,11700,,
2021-03-23,0.0,0.0,0.0,,0.0,,,33.34931945800781,17.961591720581055,18.39218521118164,,24.849550247192383,,,0.0,0.0,0.0,,0.0,,,33.73608810989213,18.03983692907636,18.438235804089256,,25.06639628345287,,,33.28163116318029,17.848571785104124,18.39218521118164,,24.843767196032502,,,33.73608810989213,17.848571785104124,18.42902568550773,,25.05772170671305,,,0.0,0.0,0.0,,0.0,,,22200,3700.0,9300,,11900,,
2021-03-24,0.0,0.0,0.0,,0.0,,,33.157867431640625,17.86595344543457,18.410608291625977,,24.662586212158203,,,0.0,0.0,0.0,,0.0,,,33.620059253838456,17.86595344543457,18.419818411629883,,24.95171309779596,,,33.157867431640625,17.84856691580167,18.392188051618163,,24.662586212158203,,,33.620059253838456,17.84856691580167,18.419818411629883,,24.89388808831319,,,0.0,0.0,0.0,,0.0,,,10900,400.0,18600,,5200,,
2021-03-25,0.0,0.0,0.0,,0.0,,,33.37832260131836,17.941585540771484,18.39678382873535,,24.945924758911133,,,0.0,0.0,0.0,,0.0,,,33.37832260131836,17.944193934090656,18.429018352619348,,24.96134377665003,,,32.84071139125957,17.79118256401231,18.36454930485136,,24.431277358296057,,,33.059234900568,17.80422287237974,18.411518607282435,,24.662579168389975,,,0.0,0.0,0.0,,0.0,,,32400,5500.0,4700,,18300,,
2021-03-26,0.0,0.0,0.0,,0.0,,,34.07451629638672,18.314027786254883,18.394020080566406,,24.99897575378418,,,0.0,0.067,0.042,,0.026,,,34.07451629638672,18.314027786254883,18.429091566620187,,24.99897575378418,,,33.3783275290843,18.11603420504354,18.361717627668405,,24.719203985715627,,,33.3783275290843,18.124756616429615,18.398633962258266,,24.99608132196726,,,0.0,0.0,0.0,,0.0,,,18400,5700.0,23600,,17500,,
2021-03-29,0.0,0.0,0.0,,0.0,,,33.916561126708984,18.430036544799805,18.38478660583496,,25.034685134887695,,,0.077,0.0,0.0,,0.0,,,34.05222677975793,18.437015473543713,18.430932454243198,,25.160098929180887,,,33.82934696451869,18.2992036739518,18.357098040579253,,24.948823690438715,,,33.99408646937227,18.2992036739518,18.430932454243198,,25.053978290882885,,,0.0,0.0,0.0,,0.0,,,17500,1400.0,38200,,9900,,
2021-03-30,0.0,0.0,0.0,,0.0,,,33.80027770996094,18.33409881591797,18.43093490600586,,24.89961814880371,,,0.0,0.0,0.0,,0.0,,,33.926250850227724,18.33409881591797,18.43093490600586,,25.053974413308303,,,33.68398969286742,18.22070907390589,18.338643196912347,,24.89961814880371,,,33.86811053829287,18.22070907390589,18.366330005499794,,24.996091274137036,,,0.0,0.0,0.0,,0.0,,,24800,14300.0,4300,,9000,,
2021-03-31,0.0,0.0,0.0,,0.0,,,34.226654052734375,18.286121368408203,18.458629608154297,,25.3048038482666,,,0.0,0.0,0.0,,0.0,,,34.28576657020749,18.41259386780449,18.504775478033846,,25.401276973771946,,,33.96501157420085,18.264316166629943,18.458629608154297,,25.082916947654585,,,34.042536914482646,18.334093810498537,18.458629608154297,,25.082916947654585,,,0.0,0.0,0.0,,0.0,,,17200,21000.0,9300,,25200,,
2021-04-01,0.0,0.0,0.0,,0.0,,,34.3817024230957,18.478008270263672,18.47708511352539,,25.60387420654297,,,0.0,0.0,0.0,,0.0,,,34.401083758947685,18.478008270263672,18.495544162074786,,25.60387420654297,,,34.25572558836374,18.376831275511186,18.47708511352539,,25.46881107642195,,,34.401083758947685,18.3777030177091,18.47708511352539,,25.526694223575486,,,0.0,0.0,0.0,,0.0,,,24600,2500.0,6000,,12600,,
2021-04-05,0.0,0.0,0.0,,0.0,,,34.861366271972656,18.65419578552246,18.458629608154297,,26.07658576965332,,,0.0,0.0,0.0,,0.0,,,34.91466400276151,18.674257500518316,18.467859134200626,,26.08623326575132,,,34.64333278900773,18.56086946594062,18.430941030015312,,25.73507213608539,,,34.64333278900773,18.56086946594062,18.430941030015312,,25.93187516825505,,,0.0,0.0,0.0,,0.0,,,26500,3300.0,5500,,9600,,
2021-04-06,0.0,0.0,0.0,,0.0,,,34.79838943481445,18.682109832763672,18.504770278930664,,25.90293312072754,,,0.0,0.0,0.0,,0.0,,,34.953436414024026,18.831259272561777,18.523229325837065,,26.19235062774596,,,34.78870061588142,18.578314279927252,18.481697350473464,,25.90293312072754,,,34.91467374506874,18.831259272561777,18.481697350473464,,26.04764187423675,,,0.0,0.0,0.0,,0.0,,,23400,29400.0,11200,,21200,,
2021-04-07,0.0,0.0,0.0,,0.0,,,34.71698760986328,18.657691955566406,18.43093490600586,,25.98011016845703,,,0.0,0.0,0.0,,0.0,,,34.904982474821146,18.682985795091117,18.50476932949158,,26.037993299447272,,,34.67241017403414,18.657691955566406,18.421705383026207,,25.90293204711286,,,34.904982474821146,18.682985795091117,18.486312043883785,,25.92222703746679,,,0.0,0.0,0.0,,0.0,,,11300,300.0,15900,,19600,,
2021-04-08,0.0,0.0,0.0,,0.0,,,34.90498733520508,18.650711059570312,18.505699157714844,,26.21164321899414,,,0.0,0.0,0.0,,0.0,,,34.934057490622116,18.74403906232932,18.532463550272112,,26.491413204820336,,,34.8410285573534,18.650711059570312,18.48631768165226,,26.028344499960205,,,34.885605999389774,18.74403906232932,18.50477497288897,,26.14411259621097,,,0.0,0.0,0.0,,0.0,,,72000,13600.0,20300,,27100,,
2021-04-09,0.0,0.0,0.0,,0.0,,,35.15693283081055,18.69780921936035,18.449392318725586,,26.41423797607422,,,0.0,0.0,0.0,,0.0,,,35.15693283081055,18.69780921936035,18.467851363050798,,26.41423797607422,,,34.924364223865105,18.6132036423912,18.412475990426515,,26.09587797665726,,,34.934053042233096,18.66117608256507,18.44477843781996,,26.28882421148582,,,0.0,0.0,0.0,,0.0,,,11200,4300.0,11800,,24500,,
2021-04-12,0.0,0.0,0.0,,0.0,,,35.15693283081055,18.754501342773438,18.458629608154297,,26.443174362182617,,,0.0,0.0,0.0,,0.0,,,35.30229098260997,18.813811414062716,18.54169358221916,,26.636120552493406,,,35.055183603195495,18.6568113285753,18.449400082107967,,26.337053773504557,,,35.30229098260997,18.813811414062716,18.48170254309407,,26.636120552493406,,,0.0,0.0,0.0,,0.0,,,8800,2100.0,11000,,12300,,
2021-04-13,0.0,0.0,0.0,,0.0,,,35.40210723876953,18.974300384521484,18.527849197387695,,26.578250885009766,,,0.0,0.0,0.0,,0.0,,,35.40210723876953,18.996978988279995,18.527849197387695,,26.65542903752967,,,35.186010707293974,18.883589296747374,18.449399110302238,,26.29848077215222,,,35.205392042860126,18.883589296747374,18.450321534752653,,26.29848077215222,,,0.0,0.0,0.0,,0.0,,,17200,2500.0,2900,,19700,,
2021-04-14,0.0,0.0,0.0,,0.0,,,35.24414825439453,18.861778259277344,18.504770278930664,,26.423892974853516,,,0.0,0.0,0.0,,0.0,,,35.54455338720184,19.029244191156607,18.541688372743465,,26.636134261444912,,,35.200543025247974,18.861778259277344,18.502003006211147,,26.379515953866516,,,35.54455338720184,18.944638651567566,18.504770278930664,,26.578249270516974,,,0.0,0.0,0.0,,0.0,,,16100,5600.0,4100,,9800,,
